"StartDate","EndDate","IPAddress","Progress","duration_seconds","Finished","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","AI_educated","AI_attitude","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_beneficial_1","treat_undesirable_1","treat_jobs_1","treat_oversight_1","treat_recommender_1","attention_undesirable","attention_jobs","attention_oversight","attention_beneficial","attention_recommender","treat_beneficial_2","treat_undesirable_2","treat_jobs_2","treat_oversight_2","treat_recommender_2","learn_anything","education_level","house_income","gender","mTurkCode","treat_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","assignment_beneficial","score_beneficial","assignment_undesirable","score_undesirable","assignment_jobs","score_jobs","assignment_oversight","score_oversight","assignment_recommender","score_recommender","attention_undesirable_correct","attention_jobs_correct","attention_oversight_correct","attention_recommender_correct","attention_beneficial_correct","attention_correct"
"2018-04-04 02:43:08","2018-04-04 02:46:40","70.145.45.105",100,211,1,"2018-04-04 02:46:40","R_33ds08YTNtqgn2P",31.522994995117,-84.302398681641,3,3,NA,NA,3,NA,4,0,0,4,0,0,NA,0,NA,NA,NA,0,3,0,0,2,1,2,1,0,4480332,NA,3,4,NA,2,0,4,1,3,1,4,0,3,1,2,NA,0,NA,NA,NA,0
"2018-04-04 02:48:08","2018-04-04 02:50:07","75.135.111.17",100,118,1,"2018-04-04 02:50:07","R_ZmfYFgv1MFK4pZn",41.690902709961,-72.297996520996,1,1,NA,5,NA,NA,2,0,4,0,0,0,1,NA,NA,NA,NA,0,0,0,5,1,1,2,2,0,669858,NA,4,NA,5,1,0,2,1,4,0,5,1,5,1,1,0,NA,NA,NA,NA,0
"2018-04-04 03:27:58","2018-04-04 03:31:45","64.33.195.111",100,227,1,"2018-04-04 03:31:46","R_ZwoQE8pScAXWhYR",44.556106567383,-91.376899719238,3,2,NA,4,NA,NA,2,0,0,0,5,0,NA,NA,0,NA,NA,0,4,0,0,5,1,1,2,0,2071400,NA,4,NA,5,5,0,2,1,4,0,4,1,5,1,5,NA,NA,1,NA,NA,1
"2018-04-04 03:43:51","2018-04-04 03:45:35","172.12.99.168",100,104,1,"2018-04-04 03:45:36","R_1K6GY2G29vT7aDh",40.114395141602,-88.281303405762,4,4,NA,5,NA,1,NA,0,0,0,4,0,NA,NA,0,NA,NA,2,3,0,0,0,1,2,1,1,9334566,2,3,NA,4,NA,1,2,1,3,0,5,1,4,0,1,NA,NA,1,NA,NA,1
"2018-04-04 03:50:15","2018-04-04 03:51:07","79.214.115.229",100,51,1,"2018-04-04 03:51:07","R_ufPJHjeCDJl2g7f",50.933303833008,6.9499969482422,4,3,NA,NA,NA,3,4,0,0,0,3,0,NA,NA,1,NA,NA,0,3,4,0,0,1,2,2,0,8402486,NA,3,4,3,NA,0,4,1,3,1,4,1,3,0,3,NA,NA,0,NA,NA,0
"2018-04-04 03:47:53","2018-04-04 03:51:31","61.2.119.23",100,217,1,"2018-04-04 03:51:31","R_vP57wgfI7EmGs8N",16.600006103516,81.466705322266,4,4,NA,NA,4,NA,4,0,0,0,0,3,NA,NA,NA,NA,1,0,4,5,0,0,1,2,1,1,2253179,NA,4,5,NA,3,0,4,1,4,1,5,0,4,1,3,NA,NA,NA,1,NA,1
"2018-04-04 04:20:17","2018-04-04 04:21:03","108.15.24.196",100,45,1,"2018-04-04 04:21:03","R_1IlTWoHfLijBR9g",39.552597045898,-76.298202514648,3,3,4,NA,NA,NA,2,0,0,0,3,0,NA,NA,0,NA,NA,0,0,2,0,3,0,2,1,1,3735301,NA,NA,2,3,3,0,2,0,4,1,2,1,3,1,3,NA,NA,1,NA,NA,1
"2018-04-04 04:25:12","2018-04-04 04:26:47","216.218.221.203",100,94,1,"2018-04-04 04:26:47","R_231SzhHav1CJoUe",37.751007080078,-97.821998596191,4,2,4,NA,NA,NA,2,0,0,0,0,3,NA,NA,NA,NA,1,0,0,4,4,0,1,1,1,1,7797994,NA,NA,4,4,3,0,2,0,4,1,4,1,4,1,3,NA,NA,NA,1,NA,1
"2018-04-04 04:28:02","2018-04-04 04:29:45","186.167.251.242",100,102,1,"2018-04-04 04:29:45","R_1mCbVvh1bN52ykg",10.5,-66.916702270508,4,5,2,4,NA,NA,NA,4,0,0,0,0,NA,NA,NA,0,NA,0,0,0,4,3,1,4,2,1,87219,4,NA,NA,4,3,1,4,0,2,0,4,1,4,1,3,NA,NA,NA,NA,0,0
"2018-04-04 04:39:50","2018-04-04 04:43:39","73.214.243.173",100,229,1,"2018-04-04 04:43:40","R_1F4frDRhWWfQhwm",40.317794799805,-79.717697143555,3,4,2,NA,5,NA,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,0,2,0,3,1,2,1,0,7627514,4,NA,2,NA,3,1,4,0,2,1,2,0,5,1,3,NA,NA,NA,NA,1,1
"2018-04-04 04:55:08","2018-04-04 04:57:40","172.98.72.94",100,151,1,"2018-04-04 04:57:40","R_7WkCp4qKVWzHMEp",33.748001098633,-84.385803222656,3,3,NA,NA,NA,4,3,0,0,0,3,0,NA,NA,1,NA,NA,0,3,3,0,0,1,0,1,1,8382982,NA,3,3,3,NA,0,3,1,3,1,3,1,3,0,4,NA,NA,0,NA,NA,0
"2018-04-04 05:14:29","2018-04-04 05:20:21","198.22.162.192",100,352,1,"2018-04-04 05:20:21","R_AdMtBFnVLQLYjWV",40.758804321289,-73.968002319336,4,4,NA,4,NA,5,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,0,4,0,1,2,2,1,2877882,3,4,NA,4,NA,1,3,1,4,0,4,1,4,0,5,NA,NA,NA,NA,1,1
"2018-04-04 05:17:40","2018-04-04 05:20:55","122.164.67.181",100,194,1,"2018-04-04 05:20:58","R_3Q7UcsE85JwpHk5",13.083297729492,80.283294677734,3,4,NA,NA,3,NA,3,0,3,0,0,0,1,NA,NA,NA,NA,0,0,3,0,4,1,4,2,1,7510173,NA,3,3,NA,4,0,3,1,3,1,3,0,3,1,4,0,NA,NA,NA,NA,0
"2018-04-04 05:25:57","2018-04-04 05:28:06","68.44.89.20",100,129,1,"2018-04-04 05:28:07","R_3JxbfT90tzXwxxV",40.048294067383,-85.685501098633,3,3,NA,5,4,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,0,0,3,1,2,2,0,2227454,3,4,NA,NA,3,1,3,1,4,0,5,0,4,1,3,NA,NA,NA,NA,1,1
"2018-04-04 05:39:56","2018-04-04 05:43:29","108.171.130.160",100,212,1,"2018-04-04 05:43:30","R_R8NCcReNFVeNGrT",40.714294433594,-74.005996704102,3,2,4,NA,NA,2,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,5,0,1,3,2,1,6365679,3,NA,4,5,NA,1,3,0,4,1,4,1,5,0,2,NA,NA,NA,NA,1,1
"2018-04-04 05:50:42","2018-04-04 05:52:33","207.89.35.170",100,111,1,"2018-04-04 05:52:33","R_38IVlJWoCZuu2eB",41.515899658203,-81.681503295898,3,4,NA,4,NA,1,NA,0,3,0,0,0,0,NA,NA,NA,NA,4,0,0,5,0,0,4,2,0,6619628,4,3,NA,5,NA,1,4,1,3,0,4,1,5,0,1,1,NA,NA,NA,NA,1
"2018-04-04 05:51:34","2018-04-04 05:53:52","199.193.146.82",100,137,1,"2018-04-04 05:53:52","R_2QG4KCXR0Sr5iQI",37.348297119141,-79.157096862793,3,4,NA,4,4,NA,NA,2,0,0,0,0,NA,NA,NA,1,NA,0,5,0,0,4,0,4,3,1,4572776,2,5,NA,NA,4,1,2,1,5,0,4,0,4,1,4,NA,NA,NA,NA,1,1
"2018-04-04 06:05:29","2018-04-04 06:08:17","24.20.183.99",100,168,1,"2018-04-04 06:08:18","R_ue2QmHounoU3bcB",45.58479309082,-122.9116973877,3,4,3,NA,NA,NA,4,0,0,0,4,0,NA,NA,1,NA,NA,0,0,2,0,4,0,3,1,0,8064446,NA,NA,2,4,4,0,4,0,3,1,2,1,4,1,4,NA,NA,0,NA,NA,0
"2018-04-04 06:22:05","2018-04-04 06:24:03","73.61.19.207",100,118,1,"2018-04-04 06:24:04","R_307C2Ai2joWEmaS",42.3583984375,-71.059799194336,3,4,NA,NA,5,2,NA,0,2,0,0,0,0,NA,NA,NA,NA,4,0,1,0,0,1,2,2,1,9678129,4,2,1,NA,NA,1,4,1,2,1,1,0,5,0,2,1,NA,NA,NA,NA,1
"2018-04-04 06:30:26","2018-04-04 06:32:36","50.203.90.164",100,129,1,"2018-04-04 06:32:36","R_2WSvNgaiilHGJic",37.619201660156,-77.496002197266,3,4,NA,3,NA,2,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,4,0,5,0,1,2,2,0,4807188,4,4,NA,5,NA,1,4,1,4,0,3,1,5,0,2,NA,NA,NA,NA,1,1
"2018-04-04 06:32:24","2018-04-04 06:33:20","103.66.79.155",100,56,1,"2018-04-04 06:33:22","R_pcIDtLc3j55a9j3",13.083297729492,80.283294677734,5,5,NA,NA,NA,4,4,0,0,3,0,0,NA,1,NA,NA,NA,0,3,0,3,0,1,2,2,1,437956,NA,3,3,3,NA,0,4,1,3,1,3,1,3,0,4,NA,1,NA,NA,NA,1
"2018-04-04 06:31:42","2018-04-04 06:33:45","107.1.58.90",100,122,1,"2018-04-04 06:33:45","R_3GlkNh8HquzlILL",33.202301025391,-84.230598449707,3,4,3,NA,NA,NA,4,0,0,4,0,0,NA,1,NA,NA,NA,0,0,0,4,2,1,2,2,1,3011930,NA,NA,4,4,2,0,4,0,3,1,4,1,4,1,2,NA,1,NA,NA,NA,1
"2018-04-04 06:38:35","2018-04-04 06:39:46","184.74.46.178",100,71,1,"2018-04-04 06:39:47","R_pbglaHhKsGDBLHP",42.946197509766,-78.861602783203,3,3,2,NA,4,NA,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,0,2,0,2,0,2,2,1,8459611,4,NA,2,NA,2,1,4,0,2,1,2,0,4,1,2,NA,NA,NA,NA,1,1
"2018-04-04 06:36:57","2018-04-04 06:40:18","68.10.136.114",100,200,1,"2018-04-04 06:40:18","R_33meFKgEIZag73v",36.846298217773,-76.097900390625,3,2,NA,4,3,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,3,0,0,2,1,4,4,0,5387846,3,3,NA,NA,2,1,3,1,3,0,4,0,3,1,2,NA,NA,NA,NA,1,1
"2018-04-04 06:26:34","2018-04-04 06:40:21","173.68.21.31",100,826,1,"2018-04-04 06:40:21","R_db7Ol45FmI2IEHn",40.602401733398,-73.763702392578,4,3,NA,NA,4,NA,3,0,2,0,0,0,1,NA,NA,NA,NA,0,0,3,0,4,0,3,1,1,9694288,NA,2,3,NA,4,0,3,1,2,1,3,0,4,1,4,0,NA,NA,NA,NA,0
"2018-04-04 06:38:19","2018-04-04 06:40:39","216.66.74.22",100,140,1,"2018-04-04 06:40:40","R_2fcTMFOSPbK0IqB",31.628601074219,-97.098899841309,1,3,NA,NA,5,NA,2,0,0,5,0,0,NA,1,NA,NA,NA,0,3,0,0,2,0,1,2,0,7753561,NA,3,5,NA,2,0,2,1,3,1,5,0,5,1,2,NA,1,NA,NA,NA,1
"2018-04-04 06:58:09","2018-04-04 07:00:12","65.172.148.20",100,123,1,"2018-04-04 07:00:13","R_1i9yPaf6A14XAxr",40.332504272461,-75.855903625488,3,3,NA,3,NA,2,NA,0,3,0,0,0,0,NA,NA,NA,NA,3,0,0,3,0,0,2,2,0,6329583,3,3,NA,3,NA,1,3,1,3,0,3,1,3,0,2,1,NA,NA,NA,NA,1
"2018-04-04 07:00:14","2018-04-04 07:09:27","64.62.232.67",100,553,1,"2018-04-04 07:09:28","R_Dw0ZY1Q4vX8CvKh",37.751007080078,-97.821998596191,3,3,NA,3,NA,1,NA,0,0,0,3,0,NA,NA,1,NA,NA,3,2,0,0,0,1,4,1,0,4714743,3,2,NA,3,NA,1,3,1,2,0,3,1,3,0,1,NA,NA,0,NA,NA,0
"2018-04-04 07:15:18","2018-04-04 07:16:32","168.169.226.88",100,73,1,"2018-04-04 07:16:32","R_3fZWAm8ZEbG6cvq",42.986404418945,-78.727897644043,3,4,NA,2,NA,NA,4,0,0,0,4,0,NA,NA,0,NA,NA,0,2,0,0,1,0,4,3,1,4557319,NA,2,NA,4,1,0,4,1,2,0,2,1,4,1,1,NA,NA,1,NA,NA,1
"2018-04-04 07:15:52","2018-04-04 07:18:19","23.31.14.43",100,147,1,"2018-04-04 07:18:20","R_3FXPJ81lr8hqQir",25.756607055664,-80.407600402832,4,3,NA,NA,5,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,3,4,0,0,1,1,1,1,6016099,3,3,4,NA,NA,1,3,1,3,1,4,0,5,0,3,NA,NA,NA,NA,1,1
"2018-04-04 07:33:18","2018-04-04 07:36:53","96.69.151.57",100,215,1,"2018-04-04 07:36:54","R_PzcBapR2svcQETL",40.373504638672,-104.72039794922,3,2,3,NA,NA,NA,3,0,0,5,0,0,NA,1,NA,NA,NA,0,0,0,4,2,0,2,2,1,8892807,NA,NA,5,4,2,0,3,0,3,1,5,1,4,1,2,NA,1,NA,NA,NA,1
"2018-04-04 07:41:12","2018-04-04 07:42:50","38.95.109.52",100,98,1,"2018-04-04 07:42:50","R_1LvYWOVrh4uFVia",34.054397583008,-118.2440032959,4,3,NA,5,NA,4,NA,0,0,0,5,0,NA,NA,1,NA,NA,3,4,0,0,0,1,2,1,1,1639189,3,4,NA,5,NA,1,3,1,4,0,5,1,5,0,4,NA,NA,0,NA,NA,0
"2018-04-04 07:49:14","2018-04-04 07:53:08","107.195.146.63",100,234,1,"2018-04-04 07:53:09","R_1Ne79hS2VfvNiSn",34.867492675781,-92.400100708008,1,2,4,NA,NA,3,NA,0,0,3,0,0,NA,1,NA,NA,NA,3,0,0,4,0,0,3,2,0,9214328,3,NA,3,4,NA,1,3,0,4,1,3,1,4,0,3,NA,1,NA,NA,NA,1
"2018-04-04 07:53:13","2018-04-04 07:55:06","71.93.108.88",100,113,1,"2018-04-04 07:55:07","R_ULT5iXH6lwdwLn3",34.062698364258,-117.88960266113,4,4,NA,NA,NA,4,4,0,2,0,0,0,0,NA,NA,NA,NA,0,0,2,4,0,0,4,2,1,3779282,NA,2,2,4,NA,0,4,1,2,1,2,1,4,0,4,1,NA,NA,NA,NA,1
"2018-04-04 07:54:44","2018-04-04 07:56:43","67.11.161.248",100,119,1,"2018-04-04 07:56:44","R_1Hc4IEzdQmgzMPL",29.48860168457,-98.273498535156,3,3,NA,NA,3,NA,4,0,0,3,0,0,NA,1,NA,NA,NA,0,3,0,0,3,1,1,1,1,1129517,NA,3,3,NA,3,0,4,1,3,1,3,0,3,1,3,NA,1,NA,NA,NA,1
"2018-04-04 08:00:50","2018-04-04 08:04:17","223.182.207.247",100,206,1,"2018-04-04 08:04:18","R_27qfJGT9gvI97To",10.992492675781,76.961395263672,4,3,NA,5,3,NA,NA,0,4,0,0,0,1,NA,NA,NA,NA,2,0,0,0,3,1,4,1,1,4808495,2,4,NA,NA,3,1,2,1,4,0,5,0,3,1,3,0,NA,NA,NA,NA,0
"2018-04-04 08:07:15","2018-04-04 08:09:34","97.101.210.162",100,139,1,"2018-04-04 08:09:35","R_10rcta230FBHIqo",28.325698852539,-80.612197875977,3,4,NA,5,NA,1,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,5,0,5,0,0,2,1,1,2474684,4,5,NA,5,NA,1,4,1,5,0,5,1,5,0,1,NA,NA,NA,NA,1,1
"2018-04-04 08:07:21","2018-04-04 08:10:41","73.236.103.136",100,199,1,"2018-04-04 08:10:41","R_1f13g0S9MCmYh2G",40.572799682617,-79.724800109863,4,5,2,NA,NA,NA,5,0,0,0,5,0,NA,NA,0,NA,NA,0,0,2,0,3,1,2,2,1,4002418,NA,NA,2,5,3,0,5,0,2,1,2,1,5,1,3,NA,NA,1,NA,NA,1
"2018-04-04 08:16:20","2018-04-04 08:18:42","24.229.161.12",100,142,1,"2018-04-04 08:18:43","R_2YY4C7lRfGwFnqt",40.58740234375,-75.091400146484,3,2,4,NA,5,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,0,2,1,2,1,1,7428846,3,NA,4,NA,2,1,3,0,4,1,4,0,5,1,2,NA,NA,NA,NA,1,1
"2018-04-04 08:18:34","2018-04-04 08:20:04","216.69.100.88",100,89,1,"2018-04-04 08:20:05","R_1mlMAJRH9kIEpDN",40.782501220703,-96.638999938965,4,2,NA,NA,4,NA,3,0,0,0,0,4,NA,NA,NA,NA,0,0,3,5,0,0,1,1,4,0,5184451,NA,3,5,NA,4,0,3,1,3,1,5,0,4,1,4,NA,NA,NA,0,NA,0
"2018-04-04 08:16:41","2018-04-04 08:20:22","99.118.217.214",100,220,1,"2018-04-04 08:20:22","R_2wbPkLqNqHtU9rv",29.968002319336,-90.029296875,2,3,NA,4,NA,NA,3,0,0,0,5,0,NA,NA,0,NA,NA,0,4,0,0,2,1,0,1,0,2342568,NA,4,NA,5,2,0,3,1,4,0,4,1,5,1,2,NA,NA,1,NA,NA,1
"2018-04-04 08:12:11","2018-04-04 08:21:08","41.218.244.125",100,536,1,"2018-04-04 08:21:09","R_1CrnLqOOZDBhxj5",5.5500030517578,-0.21670532226562,5,5,NA,5,NA,NA,5,0,0,0,5,0,NA,NA,0,NA,NA,0,5,0,0,4,1,2,4,1,4794473,NA,5,NA,5,4,0,5,1,5,0,5,1,5,1,4,NA,NA,1,NA,NA,1
"2018-04-04 08:18:36","2018-04-04 08:21:34","75.118.63.115",100,177,1,"2018-04-04 08:21:34","R_2Enm6VLIL8uQ80r",41.49690246582,-82.017601013184,1,3,3,NA,4,NA,NA,0,0,4,0,0,NA,1,NA,NA,NA,3,0,0,0,2,1,3,1,0,8970829,3,NA,4,NA,2,1,3,0,3,1,4,0,4,1,2,NA,1,NA,NA,NA,1
"2018-04-04 08:19:44","2018-04-04 08:22:12","107.12.41.186",100,148,1,"2018-04-04 08:22:13","R_3RrpLnZJglidLUK",34.798400878906,-77.359199523926,2,3,NA,3,NA,NA,3,0,0,0,0,3,NA,NA,NA,NA,1,0,2,0,4,0,1,3,1,0,8679819,NA,2,NA,4,3,0,3,1,2,0,3,1,4,1,3,NA,NA,NA,1,NA,1
"2018-04-04 08:21:26","2018-04-04 08:22:55","107.77.202.40",100,88,1,"2018-04-04 08:22:56","R_1Q9EIuMsAFXAxng",39.05290222168,-76.681098937988,4,4,NA,NA,5,NA,4,0,3,0,0,0,1,NA,NA,NA,NA,0,0,2,0,4,0,3,2,1,5344290,NA,3,2,NA,4,0,4,1,3,1,2,0,5,1,4,0,NA,NA,NA,NA,0
"2018-04-04 08:24:19","2018-04-04 08:25:53","174.226.132.237",100,93,1,"2018-04-04 08:25:53","R_3De9dH1QKbks4Z6",37.470199584961,-79.065200805664,3,1,NA,NA,NA,1,1,0,5,0,0,0,1,NA,NA,NA,NA,0,0,5,5,0,0,2,2,1,8372077,NA,5,5,5,NA,0,1,1,5,1,5,1,5,0,1,0,NA,NA,NA,NA,0
"2018-04-04 08:28:44","2018-04-04 08:31:05","73.84.119.157",100,141,1,"2018-04-04 08:31:05","R_1rP6mNIpc4BBAMR",25.661499023438,-80.412002563477,3,3,3,3,NA,NA,NA,0,0,0,0,3,NA,NA,NA,NA,0,3,0,0,3,0,1,1,2,1,4392832,3,NA,NA,3,3,1,3,0,3,0,3,1,3,1,3,NA,NA,NA,0,NA,0
"2018-04-04 08:35:07","2018-04-04 08:41:45","68.57.24.140",100,398,1,"2018-04-04 08:41:46","R_1eIw9BCAPDj5IJo",34.773498535156,-85.346199035645,1,1,NA,NA,NA,3,3,0,3,0,0,0,0,NA,NA,NA,NA,0,0,2,4,0,1,1,1,0,9897646,NA,3,2,4,NA,0,3,1,3,1,2,1,4,0,3,1,NA,NA,NA,NA,1
"2018-04-04 08:43:11","2018-04-04 08:45:21","128.239.200.120",100,130,1,"2018-04-04 08:45:22","R_1FKcQPF5G5vDKna",37.270706176758,-76.707496643066,3,3,NA,3,NA,2,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,4,0,5,0,1,1,1,0,463955,4,4,NA,5,NA,1,4,1,4,0,3,1,5,0,2,NA,NA,NA,NA,1,1
"2018-04-04 08:45:33","2018-04-04 08:47:35","67.158.89.24",100,122,1,"2018-04-04 08:47:35","R_3MKUamdQAsz3ozr",33.472106933594,-101.93979644775,3,4,4,NA,NA,NA,3,0,0,0,0,5,NA,NA,NA,NA,1,0,0,2,5,0,1,4,1,0,329848,NA,NA,2,5,5,0,3,0,4,1,2,1,5,1,5,NA,NA,NA,1,NA,1
"2018-04-04 08:50:19","2018-04-04 08:52:20","104.137.106.179",100,121,1,"2018-04-04 08:52:21","R_sh9eyCvxjgLWJGx",30.615798950195,-87.316200256348,1,3,NA,NA,3,3,NA,0,0,5,0,0,NA,0,NA,NA,NA,3,3,0,0,0,1,1,1,0,1891166,3,3,5,NA,NA,1,3,1,3,1,5,0,3,0,3,NA,0,NA,NA,NA,0
"2018-04-04 08:59:31","2018-04-04 09:02:31","23.112.240.10",100,180,1,"2018-04-04 09:02:32","R_1dlWYg7TQO1dPYV",32.71940612793,-96.612503051758,2,2,NA,2,NA,2,NA,0,3,0,0,0,0,NA,NA,NA,NA,2,0,0,2,0,0,1,1,0,6921403,2,3,NA,2,NA,1,2,1,3,0,2,1,2,0,2,1,NA,NA,NA,NA,1
"2018-04-04 09:02:35","2018-04-04 09:04:52","73.27.157.82",100,137,1,"2018-04-04 09:04:53","R_2rTuSPn9rjSVFvO",26.905502319336,-82.033996582031,3,4,NA,4,NA,2,NA,0,3,0,0,0,1,NA,NA,NA,NA,3,0,0,5,0,0,2,2,0,4498994,3,3,NA,5,NA,1,3,1,3,0,4,1,5,0,2,0,NA,NA,NA,NA,0
"2018-04-04 09:02:00","2018-04-04 09:05:05","24.147.18.104",100,184,1,"2018-04-04 09:05:05","R_22PHP1sG1PY1Ql7",42.426300048828,-71.454200744629,4,4,NA,NA,4,4,NA,0,3,0,0,0,1,NA,NA,NA,NA,3,0,2,0,0,0,2,2,1,50060,3,3,2,NA,NA,1,3,1,3,1,2,0,4,0,4,0,NA,NA,NA,NA,0
"2018-04-04 09:25:17","2018-04-04 09:29:14","107.214.161.52",100,236,1,"2018-04-04 09:29:15","R_oXNVQk0XXxKkoHT",32.530502319336,-97.307601928711,3,3,4,NA,NA,NA,3,0,0,4,0,0,NA,1,NA,NA,NA,0,0,0,3,2,1,1,2,0,4672808,NA,NA,4,3,2,0,3,0,4,1,4,1,3,1,2,NA,1,NA,NA,NA,1
"2018-04-04 09:42:24","2018-04-04 09:45:45","65.130.242.47",100,200,1,"2018-04-04 09:45:45","R_sXtyKla9qWLrHsl",40.73860168457,-111.8591003418,3,2,NA,3,5,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,3,0,0,1,1,3,1,0,8243339,3,3,NA,NA,1,1,3,1,3,0,3,0,5,1,1,NA,NA,NA,NA,1,1
"2018-04-04 09:45:33","2018-04-04 09:46:09","172.58.173.225",100,36,1,"2018-04-04 09:46:10","R_2Y96LcZ10AvDtny",27.789901733398,-82.677299499512,5,5,NA,5,5,NA,NA,5,0,0,0,0,NA,NA,NA,1,NA,0,5,0,0,5,1,1,1,0,123507,5,5,NA,NA,5,1,5,1,5,0,5,0,5,1,5,NA,NA,NA,NA,1,1
"2018-04-04 09:49:59","2018-04-04 09:50:53","76.217.138.112",100,54,1,"2018-04-04 09:50:54","R_DMg7bNQLTwCeEmZ",29.317092895508,-98.55549621582,4,4,2,NA,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,1,4,0,2,0,0,1,2,2,0,4644617,4,NA,2,NA,4,1,4,0,2,1,2,0,4,1,4,NA,NA,NA,1,NA,1
"2018-04-04 10:01:17","2018-04-04 10:05:30","73.251.153.160",100,252,1,"2018-04-04 10:05:30","R_1j9WwQRrz1Hjjso",37.801498413086,-79.512298583984,1,3,1,NA,NA,NA,1,0,0,5,0,0,NA,1,NA,NA,NA,0,0,0,4,1,1,0,1,0,7117747,NA,NA,5,4,1,0,1,0,1,1,5,1,4,1,1,NA,1,NA,NA,NA,1
"2018-04-04 10:05:00","2018-04-04 10:09:28","66.30.103.226",100,268,1,"2018-04-04 10:09:29","R_31TXuQjTtLBSPLy",43.234497070312,-71.52269744873,1,3,NA,2,NA,NA,4,0,0,0,0,2,NA,NA,NA,NA,1,0,1,0,4,0,1,2,1,0,8788064,NA,1,NA,4,2,0,4,1,1,0,2,1,4,1,2,NA,NA,NA,1,NA,1
"2018-04-04 10:09:52","2018-04-04 10:12:34","73.204.160.52",100,161,1,"2018-04-04 10:12:34","R_1qbalqtltYN0u27",25.597396850586,-80.403099060059,3,1,5,NA,NA,NA,1,0,0,0,5,0,NA,NA,0,NA,NA,0,0,5,0,1,1,3,2,0,4537890,NA,NA,5,5,1,0,1,0,5,1,5,1,5,1,1,NA,NA,1,NA,NA,1
"2018-04-04 10:15:15","2018-04-04 10:19:36","174.49.90.174",100,260,1,"2018-04-04 10:19:36","R_3pb4wEij9JpgWgX",34.228103637695,-84.178001403809,3,3,1,NA,NA,NA,3,0,0,0,3,0,NA,NA,0,NA,NA,0,0,4,0,2,1,1,1,1,2552412,NA,NA,4,3,2,0,3,0,1,1,4,1,3,1,2,NA,NA,1,NA,NA,1
"2018-04-04 10:21:03","2018-04-04 10:23:12","72.21.159.196",100,128,1,"2018-04-04 10:23:12","R_3PBpefFQLkYtCCB",33.850204467773,-117.79119873047,3,3,4,NA,5,NA,NA,0,0,2,0,0,NA,1,NA,NA,NA,3,0,0,0,2,0,2,3,1,4111838,3,NA,2,NA,2,1,3,0,4,1,2,0,5,1,2,NA,1,NA,NA,NA,1
"2018-04-04 10:21:55","2018-04-04 10:24:18","146.166.62.160",100,142,1,"2018-04-04 10:24:19","R_2wbkzCsL3UijsC9",41.139999389648,-104.82029724121,2,2,4,5,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,2,0,0,5,0,1,1,1,0,3198097,2,NA,NA,5,2,1,2,0,4,0,5,1,5,1,2,NA,NA,NA,1,NA,1
"2018-04-04 10:24:19","2018-04-04 10:27:47","104.181.201.6",100,207,1,"2018-04-04 10:27:47","R_1jeTYmiR26snwpP",42.704193115234,-84.409797668457,4,4,4,NA,NA,3,NA,0,0,0,5,0,NA,NA,0,NA,NA,4,0,4,0,0,1,3,2,1,3726336,4,NA,4,5,NA,1,4,0,4,1,4,1,5,0,3,NA,NA,1,NA,NA,1
"2018-04-04 10:31:07","2018-04-04 10:35:18","172.58.137.80",100,251,1,"2018-04-04 10:35:18","R_2QXqMmXjXWGweQ5",41.776306152344,-87.637603759766,2,4,3,NA,NA,2,NA,0,0,2,0,0,NA,1,NA,NA,NA,4,0,0,3,0,1,1,1,0,9127196,4,NA,2,3,NA,1,4,0,3,1,2,1,3,0,2,NA,1,NA,NA,NA,1
"2018-04-04 10:32:16","2018-04-04 10:35:52","72.241.211.112",100,216,1,"2018-04-04 10:35:53","R_27WCE5bBI4sblO8",41.705902099609,-83.637603759766,3,3,NA,4,NA,NA,4,0,0,0,5,0,NA,NA,0,NA,NA,0,3,0,0,2,1,1,3,0,8225680,NA,3,NA,5,2,0,4,1,3,0,4,1,5,1,2,NA,NA,1,NA,NA,1
"2018-04-04 10:38:28","2018-04-04 10:43:46","66.50.50.133",100,318,1,"2018-04-04 10:43:47","R_1GNwwhnbW1S4a5f",18.360992431641,-66.253402709961,4,4,2,2,NA,NA,NA,0,0,0,0,3,NA,NA,NA,NA,1,4,0,0,3,0,1,2,1,0,6708237,4,NA,NA,3,3,1,4,0,2,0,2,1,3,1,3,NA,NA,NA,1,NA,1
